City,Date,PM2.5,PM10,Nox,CO2,SO2,O3,AQI
Bengaluru,27-05-2023,25.5,37.16666667,23.83333333,182.67,16.83333333,73.08333333,80.04166667
Bengaluru,28-05-2023,24.08333333,35.79166667,12.875,161.76,17.5,83.75,76.04166667
Bengaluru,29-05-2023,33.25,49.5,13.54166667,342.57,17.58333333,91.70833333,97.20833333
Bengaluru,30-05-2023,38.70833333,57,10.66666667,98.04,18.95833333,101.625,109.625
Bengaluru,31-05-2023,36.45833333,53.16666667,15.625,308.58,20.375,95.20833333,103.7083333
Bengaluru,01-06-2023,27.54166667,40.41666667,11.95833333,466.04,13.75,97.08333333,84.125
Bengaluru,02-06-2023,27.29166667,40.125,16.875,433.13,16.875,82.25,83.5
Bengaluru,03-06-2023,27.79166667,41.54166667,10.04166667,433.00,18.70833333,96.41666667,84.125
Bengaluru,04-06-2023,25.08333333,37,20.16666667,186.32,15.45833333,72.70833333,78.375
Bengaluru,05-06-2023,21,32.125,8.333333333,365.58,15.29166667,82.08333333,69.375
Bengaluru,06-06-2023,18.08333333,28.20833333,9.625,401.05,13.91666667,70.875,63.16666667
Bengaluru,07-06-2023,12.5,19.375,8.125,455.63,13.54166667,67.95833333,48.91666667
Bengaluru,08-06-2023,7.416666667,11.20833333,7.583333333,168.86,13.25,56.66666667,32.375
Bengaluru,09-06-2023,9.083333333,13.41666667,7.666666667,392.39,14.875,56.125,37.95833333
Bengaluru,10-06-2023,6,8.833333333,6.75,154.52,13.125,48.95833333,26.70833333
Bengaluru,11-06-2023,8.25,12.375,7.416666667,62.51,12.41666667,47.58333333,34.29166667
Bengaluru,12-06-2023,8.92,14.04,8.56,266.83,14.4,49.16,37.72
Bengaluru,13-06-2023,9.458333333,16.375,7.541666667,394.65,13.08333333,55.66666667,39.41666667
Bengaluru,14-06-2023,11.375,19.95833333,9.291666667,146.47,12.70833333,53.45833333,46.875
Bengaluru,15-06-2023,12.16666667,21.41666667,6.208333333,71.87,13.04166667,57.79166667,49.5
Bengaluru,16-06-2023,12.66666667,22.33333333,5.208333333,218.21,13.45833333,63.29166667,51.16666667
Bengaluru,17-06-2023,14.125,25.875,5.708333333,141.29,13.875,62.25,54
Bengaluru,18-06-2023,12.04166667,21.41666667,5.958333333,221.94,11.45833333,58.5,47.75
Bengaluru,19-06-2023,16.33333333,27.375,10.79166667,464.37,21.25,50.125,58.375
Bengaluru,20-06-2023,17.58333333,27.08333333,15.5,384.76,25.45833333,37.95833333,61.70833333
Bengaluru,21-06-2023,21.20833333,34.66666667,9.375,217.82,18.16666667,59.41666667,69.875
Bengaluru,22-06-2023,16.375,27.54166667,8.583333333,196.27,14.54166667,59.625,59.29166667
Bengaluru,23-06-2023,10.91666667,17.45833333,8.375,464.54,15.16666667,48.08333333,44.41666667
Bengaluru,24-06-2023,7.875,12.54166667,7.583333333,449.98,13.375,40.29166667,32.875
Bengaluru,25-06-2023,10.08333333,16.875,8.541666667,321.84,14.04166667,47.375,41.875
Bengaluru,26-06-2023,8.666666667,14.45833333,7.916666667,210.91,14.04166667,44.125,36.125
Bengaluru,27-06-2023,8.458333333,13.58333333,7.833333333,406.55,13.125,48.25,35.16666667
Bengaluru,28-06-2023,7.333333333,10.625,7.583333333,348.68,12.54166667,53.58333333,31.375
Bengaluru,29-06-2023,6.541666667,9.5,7.041666667,304.10,12.20833333,53.54166667,28.54166667
Bengaluru,30-06-2023,3.6375,5.529166667,6.579166667,382.35,6.158333333,43.64166667,20.16666667
Bengaluru,01-07-2023,7.251666667,14.9,7.541666667,110.51,9.333333333,43.075,33.29166667
Bengaluru,02-07-2023,6.75,13.33333333,6.416666667,468.57,12,45.91666667,29.04166667
Bengaluru,03-07-2023,3.375,5.041666667,6.75,487.81,11.70833333,41.66666667,19.16666667
Bengaluru,04-07-2023,3.208333333,4.583333333,6.416666667,209.50,11.70833333,44.25,20.41666667
Bengaluru,05-07-2023,2.625,3.958333333,6.25,476.06,11.41666667,44,20.54166667
Bengaluru,06-07-2023,2.875,4.041666667,7.291666667,408.12,11.79166667,37.625,17.375
Bengaluru,07-07-2023,3.166666667,4.75,6.041666667,473.46,11.20833333,45.75,21.29166667
Bengaluru,08-07-2023,4.291666667,6.208333333,8.791666667,462.86,15.625,40.79166667,20.91666667
Bengaluru,09-07-2023,7.25,12.20833333,10.08333333,140.41,16.08333333,44.33333333,31.875
Bengaluru,10-07-2023,10.125,18.70833333,10.20833333,167.01,16.79166667,43,41.20833333
Bengaluru,11-07-2023,10.375,19.375,10.70833333,167.27,16,38.29166667,42.5
Bengaluru,12-07-2023,9.6,18.48,9.8,92.43,15.96,43.72,39.24
Bengaluru,13-07-2023,5.208333333,7.458333333,8.291666667,228.96,15.33333333,40.375,23.04166667
Bengaluru,14-07-2023,4.791666667,6.833333333,7.416666667,213.18,13.70833333,38.08333333,21.5
Bengaluru,15-07-2023,7.083333333,13,8.208333333,204.78,13.66666667,39.29166667,30.125
Bengaluru,16-07-2023,7.5,14.79166667,8.375,207.03,13.75,38.54166667,31.25
Bengaluru,17-07-2023,7.041666667,15.08333333,6.208333333,77.93,11.5,43.70833333,29.625
Bengaluru,18-07-2023,5.125,10.33333333,4.916666667,33.69,9.583333333,43.79166667,21.875
Bengaluru,19-07-2023,3.875,7.541666667,4.708333333,83.16,8.833333333,40.125,19.29166667
Bengaluru,20-07-2023,4.791666667,10.66666667,4.041666667,50.04,7.666666667,42.125,20.70833333
Bengaluru,21-07-2023,4.708333333,9.916666667,4.375,66.94,8.541666667,41.58333333,21.33333333
Bengaluru,22-07-2023,3.041666667,5.041666667,5.416666667,78.34,9.916666667,39.29166667,18.45833333
Bengaluru,23-07-2023,2.625,3.875,6.833333333,62.37,10.91666667,35.875,16.875
Bengaluru,24-07-2023,3.375,5.25,6.875,32.78,11,37.25,18.45833333
Bengaluru,25-07-2023,4,5.75,8.416666667,77.78,12.58333333,33.41666667,18.58333333
Bengaluru,26-07-2023,3.166666667,4.791666667,7.5,89.99,11.70833333,33.45833333,16.41666667
Bengaluru,27-07-2023,4.666666667,8.083333333,5.625,89.14,10.41666667,39.25,21.20833333
Bengaluru,28-07-2023,4.75,8.583333333,5.625,23.00,10.58333333,41.54166667,23.58333333
Bengaluru,29-07-2023,7.458333333,14.16666667,6.041666667,81.69,11.75,41.16666667,31.5
Bengaluru,30-07-2023,6.583333333,12.33333333,7.25,38.01,12.16666667,41.16666667,28.66666667
Bengaluru,31-07-2023,7.166666667,16.5,6.458333333,278.82,10.75,44.45833333,29.95833333
Bengaluru,01-08-2023,5.958333333,12.625,5.25,183.47,9.708333333,44.75,26.375
Bengaluru,02-08-2023,8.083333333,16.58333333,5.375,62.46,9.875,46.79166667,33.83333333
Bengaluru,03-08-2023,7.75,15.58333333,6.166666667,30.62,10.875,45.70833333,33.04166667
Bengaluru,04-08-2023,6.833333333,11.375,7.375,168.98,12.70833333,41.95833333,29.70833333
Bengaluru,05-08-2023,7.166666667,12.83333333,7.541666667,98.39,12.91666667,43.41666667,29.91666667
Bengaluru,06-08-2023,9.291666667,18,8.375,22.78,13.54166667,47.66666667,38.04166667
Bengaluru,07-08-2023,9.291666667,18.375,9.083333333,196.40,14.625,46.75,38.83333333
Bengaluru,08-08-2023,11.41666667,22.58333333,11.45833333,94.62,17.54166667,46.29166667,45.625
Bengaluru,09-08-2023,14.16666667,28.66666667,11.625,32.69,17.875,50.125,52.25
Bengaluru,10-08-2023,18.25,37.5,12.20833333,93.55,19.125,45.25,62.20833333
Bengaluru,11-08-2023,21.70833333,43.70833333,11.04166667,265.37,17.54166667,49.45833333,71.04166667
Bengaluru,12-08-2023,16.04,34.16,10.04,137.46,17.56,48.6,58.4
Bengaluru,13-08-2023,14.33333333,33.45833333,10.54166667,67.36,17.83333333,47.79166667,54.45833333
Bengaluru,14-08-2023,16.83333333,39.83333333,13.54166667,98.20,19.29166667,47.04166667,60.375
Bengaluru,15-08-2023,17.375,40.08333333,13.16666667,102.61,18.66666667,50.875,61.16666667
Bengaluru,16-08-2023,15.875,37.83333333,10.83333333,365.78,17.5,54.5,58
Bengaluru,17-08-2023,11.58333333,26.04166667,8.75,142.50,15.5,50.16666667,47.08333333
Bengaluru,18-08-2023,7.916666667,17.45833333,6.458333333,109.56,12.625,48.375,33.125
Bengaluru,19-08-2023,5.625,9.5,6.666666667,125.69,11.875,38.875,24.5
Bengaluru,20-08-2023,9.791666667,20.41666667,7.583333333,318.15,14.04166667,45.33333333,39.5
Bengaluru,21-08-2023,13.625,30.25,13.33333333,150.18,18.41666667,46.375,51.875
Bengaluru,22-08-2023,15,28.79166667,11.625,219.76,20.83333333,55.91666667,55.41666667
Bengaluru,23-08-2023,14.20833333,31.125,11.66666667,32.38,18.625,53.45833333,54.125
Bengaluru,24-08-2023,13.41666667,28.08333333,12.875,129.05,19.125,51.83333333,51.875
Bengaluru,25-08-2023,12.70833333,23.25,12.375,21.82,19.08333333,53.95833333,49.04166667
Bengaluru,26-08-2023,9.416666667,14.45833333,8.875,98.93,17.33333333,46.95833333,39.5
Bengaluru,27-08-2023,10.16666667,18.125,10.58333333,24.03,17.41666667,41.83333333,41.75
Bengaluru,28-08-2023,10.16666667,19.125,9.791666667,206.16,18.25,44.29166667,42.58333333
Bengaluru,29-08-2023,8.916666667,17.95833333,9.333333333,262.56,17.20833333,41.58333333,38.375
Bengaluru,30-08-2023,13.41666667,24.20833333,12.04166667,68.15,18.83333333,45,50.54166667
Bengaluru,31-08-2023,12.625,19.95833333,9.5,66.84,19.79166667,62.5,50
Bengaluru,01-09-2023,12.58333333,19.29166667,8.625,48.69,18.125,65.91666667,49.54166667
Bengaluru,02-09-2023,9.791666667,15.58333333,9.291666667,104.04,18.625,55.83333333,40.70833333
Bengaluru,03-09-2023,13.33333333,24.75,9.541666667,179.63,17.29166667,49.875,52.58333333
Bengaluru,04-09-2023,14.45833333,23.04166667,9.166666667,14.40,15.91666667,39.25,54.75
Bengaluru,05-09-2023,6.5,10,8.125,35.92,13.83333333,40.375,27.45833333
Bengaluru,06-09-2023,5.958333333,8.583333333,8,29.84,14.04166667,43.91666667,27.45833333
Bengaluru,07-09-2023,5.833333333,8.958333333,7.083333333,152.11,13.16666667,42.54166667,24.58333333
Bengaluru,08-09-2023,4.75,8.375,6.541666667,50.54,12.29166667,44.95833333,22.5
Bengaluru,09-09-2023,5.416666667,8.666666667,7.125,109.27,13,42.66666667,24.25
Bengaluru,10-09-2023,6.708333333,12.625,8.25,84.16,13.58333333,46.375,29.125
Bengaluru,11-09-2023,7.25,12.625,7.708333333,63.71,12.75,43.04166667,31.08333333
Bengaluru,12-09-2023,6.52,10.48,8.68,422.04,14.56,42.08,29.88
Bengaluru,13-09-2023,7.791666667,13.375,7.958333333,464.07,14.66666667,46.625,34.375
Bengaluru,14-09-2023,5.5,9.291666667,6.833333333,127.31,12.95833333,40.70833333,25.20833333
Bengaluru,15-09-2023,4.5,6.875,5.75,54.39,11.54166667,39.33333333,21.58333333
Bengaluru,16-09-2023,4.583333333,6.75,7,443.43,13.54166667,37.25,22.29166667
Bengaluru,17-09-2023,6.916666667,11.04166667,8.5,393.79,14.70833333,40,31.125
Bengaluru,18-09-2023,7.916666667,12.5,10.04166667,119.42,17.58333333,40.25,33.91666667
Bengaluru,19-09-2023,9.666666667,17.54166667,10.95833333,23.67,18,47.5,40.41666667
Bengaluru,20-09-2023,9.416666667,16.16666667,11.41666667,414.71,19.25,46.5,40.16666667
Bengaluru,21-09-2023,11.875,19.41666667,14.29166667,57.57,20.16666667,46.45833333,46.875
Bengaluru,22-09-2023,12,22.66666667,8.166666667,76.07,16.75,60.25,47.125
Bengaluru,23-09-2023,10.33333333,19.33333333,8.416666667,11.95,16.25,55.25,42.33333333
Bengaluru,24-09-2023,8.791666667,15.45833333,9,49.30,15.95833333,46.29166667,37.75
Bengaluru,25-09-2023,10.70833333,19.83333333,9.916666667,55.96,16.16666667,47.75,43.29166667
Bengaluru,26-09-2023,10.08333333,17.04166667,8.125,78.75,15.79166667,50.16666667,41.83333333
Bengaluru,27-09-2023,7.375,12.20833333,7.458333333,107.77,13.45833333,43.875,31.91666667
Bengaluru,28-09-2023,5.083333333,8.166666667,6.416666667,183.28,12.125,38.20833333,23.04166667
Bengaluru,29-09-2023,4.541666667,7.291666667,4.833333333,78.25,10.91666667,40.125,22.625
Bengaluru,30-09-2023,3.041666667,4.416666667,4.666666667,52.41,10.75,41.75,19.41666667
Bengaluru,01-10-2023,3.708333333,5.875,4.625,94.16,10.29166667,48.91666667,23.08333333
Bengaluru,02-10-2023,17.58333333,26.41666667,10.375,121.51,17.20833333,72.54166667,59.91666667
Bengaluru,03-10-2023,25.375,38.375,12.625,60.14,18.125,74.16666667,78.875
Bengaluru,04-10-2023,34.375,53.58333333,12.25,38.75,25,82.625,100.1666667
Bengaluru,05-10-2023,35.91666667,55.375,10.20833333,21.34,29.45833333,100.9166667,104.5
Bengaluru,06-10-2023,39.83333333,62.75,9.5,80.43,27.79166667,102.7083333,112.0833333
Bengaluru,07-10-2023,36.45833333,57,7.416666667,28.20,21.79166667,104.6666667,105.7916667
Bengaluru,08-10-2023,40.25,60.91666667,7.458333333,48.89,21.54166667,99.25,113.3333333
Bengaluru,09-10-2023,33.5,48.625,12.04166667,65.38,21.375,81.58333333,97.58333333
Bengaluru,10-10-2023,36.75,54.33333333,9.875,149.06,18.25,79.04166667,104.7083333
Bengaluru,11-10-2023,36.5,54.75,14.75,87.68,20.08333333,74.25,104.9583333
Bengaluru,12-10-2023,35.92,57.4,7.08,37.38,22.12,89.12,102.52
Bengaluru,13-10-2023,28.83333333,47.54166667,7.416666667,361.09,19.45833333,81.79166667,86.33333333
Bengaluru,14-10-2023,27.04166667,42.625,5.583333333,5.31,14.45833333,73.04166667,82.54166667
Bengaluru,15-10-2023,26.04166667,40.29166667,5.875,68.91,11.16666667,68.33333333,80.25
Bengaluru,16-10-2023,26.66666667,41.5,4.958333333,38.45,9.583333333,76,81.79166667
Bengaluru,17-10-2023,28.16666667,44.91666667,5.458333333,81.92,19.08333333,77.95833333,84.91666667
Bengaluru,18-10-2023,34.95833333,58.33333333,6,6.01,20.29166667,91.16666667,100.5416667
Bengaluru,19-10-2023,41.29166667,68.95833333,5.583333333,6.48,18.45833333,94.08333333,116.1666667
Bengaluru,20-10-2023,44.04166667,72.29166667,5,41.12,16.25,88.29166667,123.2083333
Bengaluru,21-10-2023,33.41666667,52.375,4.916666667,32.06,13.66666667,89.91666667,96.625
Bengaluru,22-10-2023,42,65.375,9.125,64.74,21.58333333,93.33333333,116.625
Bengaluru,23-10-2023,37.08333333,60.625,13.54166667,22.13,28.70833333,93.66666667,105.4583333
Bengaluru,24-10-2023,35.95833333,57.75,12.875,9.29,33.16666667,97,103.5416667
Bengaluru,25-10-2023,36.125,57.04166667,9.25,3.04,40.25,105.5,103.75
Bengaluru,26-10-2023,36.45833333,57.375,7.083333333,143.13,32.25,109.2916667,105.0416667
Bengaluru,27-10-2023,29.875,47.08333333,4.25,137.41,25.75,110.3333333,89
Bengaluru,28-10-2023,19.95833333,30.5,3.458333333,15.10,13.41666667,84.375,67.16666667
Bengaluru,29-10-2023,14.91666667,22.75,3.833333333,3.71,14.70833333,75.875,55.20833333
Bengaluru,30-10-2023,14.91666667,22.04166667,4.333333333,236.25,11.95833333,77.29166667,55.83333333
Bengaluru,31-10-2023,24.45833333,38.08333333,2.958333333,285.55,8.625,97.91666667,76.70833333
Bengaluru,01-11-2023,20.875,32.54166667,3.75,90.06,4.75,79.79166667,69.125
Bengaluru,02-11-2023,8.333333333,12.45833333,3.833333333,52.38,5.25,48.5,35.83333333
Bengaluru,03-11-2023,7.291666667,10.41666667,3.791666667,78.41,8.083333333,49.58333333,32.33333333
Bengaluru,04-11-2023,6.666666667,9.625,4.083333333,96.24,9,42.375,29.54166667
Bengaluru,05-11-2023,11.375,16.58333333,5.791666667,36.40,14.75,46.875,43.79166667
Bengaluru,06-11-2023,17.20833333,25.16666667,6.583333333,5.87,19.75,56.375,59.79166667
Bengaluru,07-11-2023,13.875,19.95833333,6.75,43.21,13.04166667,47.41666667,51.875
Bengaluru,08-11-2023,8.333333333,12.08333333,3.5,115.94,8.666666667,53.04166667,34.70833333
Bengaluru,09-11-2023,11.41666667,16.625,4.166666667,33.68,5.041666667,53.875,43.20833333
Bengaluru,10-11-2023,25.125,38.83333333,4.958333333,152.24,12.45833333,78.33333333,77.875
Bengaluru,11-11-2023,29.875,47.70833333,4.083333333,329.80,13.375,86.25,88.625
Bengaluru,12-11-2023,38.72,63,4.44,27.09,17.4,89.88,109.72
Bengaluru,13-11-2023,46.95833333,77.75,3.708333333,13.58,14.54166667,95.5,131.3333333
Bengaluru,14-11-2023,32.33333333,50.375,4.041666667,47.42,9.208333333,80.95833333,94.79166667
Bengaluru,15-11-2023,41.5,66.41666667,5.416666667,43.70,16.45833333,89.125,116.7083333
Bengaluru,16-11-2023,38.91666667,61.45833333,5.041666667,75.00,16.5,78.5,110.25
Bengaluru,17-11-2023,26.58333333,41.04166667,3.541666667,70.27,13.95833333,81.91666667,82.66666667
Bengaluru,18-11-2023,14.41666667,21.75,3.333333333,15.32,8.166666667,77.75,54.70833333
Bengaluru,19-11-2023,37.72208333,53.11666667,41.17916667,29.57,19.1125,24.4625,106.75
Bengaluru,20-11-2023,41.00708333,69.78333333,76.74166667,27.39,25.34583333,15.2125,112.125
Bengaluru,21-11-2023,25,40,71,5.03,28,15.1,78
Bengaluru,22-11-2023,37.08333333,52.55416667,66.5625,56.67,24.6375,18.59583333,105
Bengaluru,23-11-2023,27.71541667,44.36666667,46.9375,46.45,22.53333333,16.04583333,83.75
Bengaluru,24-11-2023,23.1875,40.625,60.6875,23.25,34.10416667,19.78333333,74.54166667
Bengaluru,25-11-2023,29.33333333,46.70833333,60.83333333,34.00,26.83333333,19.7375,88.45833333
Bengaluru,26-11-2023,62.93041667,87.86666667,49.3125,91.28,22.78333333,18.14583333,140.2083333
Bengaluru,27-11-2023,43.13916667,58.58333333,66.73333333,47.20,25.01666667,13.10416667,121.2916667
Bengaluru,28-11-2023,42.40958333,60.37916667,60.30416667,22.98,26.30416667,15.00833333,118.4583333
Bengaluru,29-11-2023,36.38208333,49.86666667,48.27083333,68.03,19.09583333,24.15,101.9583333
Bengaluru,30-11-2023,32.4375,48.47916667,58.74166667,96.47,18.85,14.3625,94.08333333
Bengaluru,01-12-2023,39.55583333,64.47083333,67.16666667,84.60,25.125,12.8,107.1666667
Bengaluru,02-12-2023,84.9375,147.75,67.35416667,67.16,19.1875,18.88333333,170.8333333
Bengaluru,03-12-2023,33.59708333,47.31666667,73.14166667,54.81,16.02083333,10.77083333,97.41666667
Bengaluru,04-12-2023,93.2225,128.0916667,110.7875,39.56,19.79583333,7.595833333,195.6666667
Bengaluru,05-12-2023,108.625,157.7625,107.9458333,49.76,25.70833333,9.1875,172.125
Bengaluru,06-12-2023,16.91666667,73.66666667,54.95833333,62.78,37.91666667,12.29583333,65.04166667
Bengaluru,07-12-2023,249.3470833,478.6666667,38.11666667,93.28,22.35833333,6.154166667,267.9583333
Bengaluru,08-12-2023,143.0833333,173.4166667,23.08333333,41.97,39.58333333,28.57083333,165.125
Bengaluru,09-12-2023,44.83333333,96.025,17.09583333,80.58,43.27916667,8.4625,125.5416667
Bengaluru,10-12-2023,44.91666667,93.47083333,15.25,99.01,31.23333333,9.375,124.4583333
Bengaluru,11-12-2023,41.41666667,85.19583333,25.3875,47.42,41.4875,10.18333333,119.1666667
Bengaluru,12-12-2023,50.73684211,99.31578947,20.59473684,90.86,41.35263158,17.88947368,138.7894737
Bengaluru,13-12-2023,17,98.33333333,62.5,54.20,34.33333333,22.16666667,79.66666667
Bengaluru,14-12-2023,55.85416667,104.2333333,44.65,89.38,30.58333333,11.59583333,146.4166667
Bengaluru,15-12-2023,55.96541667,102.2375,32.8125,82.68,36.72083333,12.05416667,142.6666667
Bengaluru,16-12-2023,32.79166667,77.61666667,35.95416667,95.81,37.24166667,13.25,96.33333333
Bengaluru,17-12-2023,36.5625,76.77083333,23.22916667,31.08,33.9375,22.68333333,105.375
Bengaluru,18-12-2023,52.52791667,92.83333333,43.08333333,91.65,37.30416667,17.51666667,139.2083333
Bengaluru,19-12-2023,77.27210526,155.1210526,55.55789474,90.80,35.87368421,7.357894737,178.9473684
